order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount_pct,total_amount,region,channel,order_status
ORD-000614,2024-02-21,CUST-01617,Sheet Mask Pack,Beauty,1,14.06,0,14.06,West,Website,Refunded
ORD-000102,2024-02-22,CUST-00156,Kitchen Scale,Home & Kitchen,1,29.7,0,29.7,West,Social Media,Cancelled
ORD-001543,2024-02-22,CUST-01996,Phone Case,Electronics,2,22.24,0,44.48,West,Social Media,Completed
ORD-000685,2024-02-22,CUST-01118,Hair Oil,Beauty,1,18.73,0,18.73,Midwest,Mobile App,Cancelled
ORD-002920,2024-02-22,CUST-00204,Throw Blanket,Home & Kitchen,1,34.52,25,25.89,East,Social Media,Cancelled
ORD-000348,2024-02-22,CUST-01454,Running Shoes,Clothing,2,89.92,0,179.84,West,Marketplace,Cancelled
ORD-000558,2024-02-22,CUST-01465,Sheet Mask Pack,Beauty,1,13.9,15,11.82,Midwest,Website,Completed
ORD-002911,2024-02-22,CUST-01823,Bluetooth Speaker,Electronics,1,52.92,0,52.92,East,Marketplace,Completed
ORD-003080,2024-02-22,CUST-01955,Kitchen Scale,Home & Kitchen,1,22.76,0,22.76,Midwest,Mobile App,Cancelled
ORD-001649,2024-02-22,CUST-01890,USB-C Cable,Electronics,1,13.32,0,13.32,West,Social Media,Completed
ORD-003357,2024-02-22,CUST-01728,USB-C Cable,Electronics,1,11.1,0,11.1,Midwest,Website,Completed
ORD-000777,2024-02-22,CUST-00364,Plant Pot,Home & Kitchen,1,15.44,0,15.44,International,Website,Completed
ORD-002136,2024-02-22,CUST-01053,Cotton T-Shirt,Clothing,1,25.78,0,25.78,South,Social Media,Completed
ORD-000054,2024-02-22,CUST-01516,USB-C Cable,Electronics,1,10.94,0,10.94,East,Website,Cancelled
ORD-002952,2024-02-22,CUST-00552,Sunscreen SPF 50,Beauty,1,18.43,0,18.43,West,Email,Completed
ORD-001014,2024-02-22,CUST-00532,Bluetooth Speaker,Electronics,2,50.47,15,85.8,East,Website,Refunded
ORD-003115,2024-02-22,CUST-01210,USB-C Cable,Electronics,2,11.47,0,22.94,Midwest,Website,Completed
ORD-002795,2024-02-23,CUST-01831,Denim Jeans,Clothing,1,71.84,25,53.88,International,Email,Completed
ORD-001154,2024-02-23,CUST-00023,Sheet Mask Pack,Beauty,1,17.43,0,17.43,East,Mobile App,Cancelled
ORD-002672,2024-02-23,CUST-01168,Running Shoes,Clothing,2,70.49,10,126.88,West,Social Media,Completed
ORD-000488,2024-02-23,CUST-00227,Kitchen Scale,Home & Kitchen,1,28.76,0,28.76,Midwest,Website,Completed
ORD-003105,2024-02-23,CUST-01055,Wireless Earbuds,Electronics,1,75.26,5,71.5,International,Marketplace,Completed
ORD-002477,2024-02-23,CUST-00188,USB-C Cable,Electronics,1,12.37,0,12.37,West,Mobile App,Completed
ORD-000462,2024-02-23,CUST-01181,Plant Pot,Home & Kitchen,2,15.62,0,31.24,West,Mobile App,Completed
ORD-003003,2024-02-23,CUST-01380,Kitchen Scale,Home & Kitchen,1,31.32,0,31.32,East,Email,Completed
ORD-002003,2024-02-23,CUST-02091,Portable Charger,Electronics,2,30.47,0,60.94,West,Email,Completed
ORD-001279,2024-02-23,CUST-00453,Hair Oil,Beauty,1,19.62,0,19.62,East,Marketplace,Completed
ORD-002514,2024-02-23,CUST-00827,Scented Candle,Home & Kitchen,1,18.89,0,18.89,East,Mobile App,Completed
ORD-001635,2024-02-23,CUST-01922,Winter Jacket,Clothing,1,128.11,0,128.11,International,Website,Completed
ORD-002789,2024-02-23,CUST-00753,Portable Charger,Electronics,2,31.49,0,62.98,West,Email,Completed
ORD-003171,2024-02-23,CUST-01852,Hair Oil,Beauty,1,17.62,0,17.62,West,Mobile App,Refunded
ORD-002245,2024-02-23,CUST-01400,Coffee Mug Set,Home & Kitchen,1,16.15,0,16.15,East,Mobile App,Refunded
ORD-003381,2024-02-23,CUST-01592,Denim Jeans,Clothing,1,50.06,0,50.06,West,Website,Cancelled
ORD-001076,2024-02-23,CUST-00973,Plant Pot,Home & Kitchen,1,26.43,0,26.43,West,Email,Completed
ORD-003025,2024-02-24,CUST-02028,Bluetooth Speaker,Electronics,1,40.07,10,36.06,South,Mobile App,Completed
ORD-001929,2024-02-24,CUST-01700,Running Shoes,Clothing,1,68.9,5,65.46,East,Marketplace,Completed
ORD-002797,2024-02-24,CUST-01588,Scented Candle,Home & Kitchen,1,22.01,0,22.01,West,Marketplace,Completed
ORD-002468,2024-02-24,CUST-00706,Running Shoes,Clothing,2,73.07,0,146.14,East,Social Media,Completed
ORD-002875,2024-02-24,CUST-01701,Winter Jacket,Clothing,1,123.79,0,123.79,West,Mobile App,Completed
ORD-002047,2024-02-24,CUST-00711,Coffee Mug Set,Home & Kitchen,3,18.69,0,56.07,South,Marketplace,Completed
ORD-003353,2024-02-24,CUST-01560,Denim Jeans,Clothing,1,78.95,0,78.95,West,Website,Completed
ORD-000016,2024-02-24,CUST-01091,Sheet Mask Pack,Beauty,1,16.09,0,16.09,Midwest,Social Media,Cancelled
ORD-000601,2024-02-25,CUST-00648,Running Shoes,Clothing,1,67.66,0,67.66,East,Website,Completed
ORD-002392,2024-02-25,CUST-02066,Sunscreen SPF 50,Beauty,1,16.33,0,16.33,South,Mobile App,Completed
ORD-001519,2024-02-25,CUST-00921,Sunscreen SPF 50,Beauty,1,15.76,0,15.76,East,Email,Completed
ORD-000006,2024-02-25,CUST-00921,Throw Blanket,Home & Kitchen,1,36.83,0,36.83,West,Email,Completed
ORD-002340,2024-02-25,CUST-01686,Face Moisturizer,Beauty,3,30.22,0,90.66,Midwest,Email,Cancelled
ORD-002025,2024-02-25,CUST-01639,USB-C Cable,Electronics,1,15.28,0,15.28,West,Mobile App,Cancelled
ORD-002010,2024-02-25,CUST-00532,Scented Candle,Home & Kitchen,1,21.83,10,19.65,West,Website,Completed
ORD-001869,2024-02-25,CUST-01055,Cotton T-Shirt,Clothing,1,32.41,0,32.41,West,Mobile App,Completed
ORD-000135,2024-02-25,CUST-01165,USB-C Cable,Electronics,1,12.67,0,12.67,South,Mobile App,Refunded
ORD-000892,2024-02-25,CUST-01990,Throw Blanket,Home & Kitchen,1,38.7,0,38.7,West,Social Media,Completed
ORD-002479,2024-02-25,CUST-01473,Sunscreen SPF 50,Beauty,2,25.12,10,45.22,West,Website,Completed
ORD-000538,2024-02-25,CUST-00680,Denim Jeans,Clothing,2,52.09,0,104.18,South,Mobile App,Completed
ORD-000954,2024-02-25,CUST-01997,Denim Jeans,Clothing,1,67.83,0,67.83,West,Mobile App,Completed
ORD-001089,2024-02-25,CUST-00413,Phone Case,Electronics,1,13.41,0,13.41,Midwest,Marketplace,Completed
ORD-001378,2024-02-25,CUST-01239,Coffee Mug Set,Home & Kitchen,1,21.41,15,18.2,International,Email,Completed
ORD-000404,2024-02-25,CUST-01471,Baseball Cap,Clothing,2,24.64,15,41.89,East,Website,Refunded
ORD-000213,2024-02-25,CUST-00141,Denim Jeans,Clothing,1,68.93,25,51.7,East,Mobile App,Completed
ORD-000230,2024-02-25,CUST-01335,Phone Case,Electronics,1,21.02,0,21.02,East,Email,Completed
ORD-001973,2024-02-25,CUST-01169,Lip Balm Set,Beauty,2,10.59,0,21.18,East,Website,Completed
ORD-002178,2024-02-25,CUST-00063,Hair Oil,Beauty,2,24.95,0,49.9,West,Mobile App,Completed
ORD-001678,2024-02-26,CUST-00662,Face Moisturizer,Beauty,1,36.04,20,28.83,International,Mobile App,Completed
ORD-002913,2024-02-26,CUST-00526,Lip Balm Set,Beauty,1,9.78,10,8.8,South,Mobile App,Completed
ORD-000258,2024-02-26,CUST-01422,Hair Oil,Beauty,1,23.46,25,17.6,East,Website,Completed
ORD-001166,2024-02-26,CUST-00417,Running Shoes,Clothing,2,64.17,20,102.67,South,Social Media,Completed
ORD-001924,2024-02-26,CUST-00632,Winter Jacket,Clothing,1,80.25,0,80.25,Midwest,Website,Refunded
ORD-001757,2024-02-26,CUST-01092,Winter Jacket,Clothing,1,119.69,10,107.72,East,Mobile App,Completed
ORD-001562,2024-02-26,CUST-00073,Denim Jeans,Clothing,2,79.8,0,159.6,West,Website,Completed
ORD-000424,2024-02-26,CUST-00532,Sunscreen SPF 50,Beauty,1,18.26,20,14.61,East,Social Media,Cancelled
ORD-000105,2024-02-26,CUST-00800,Sunscreen SPF 50,Beauty,2,17.59,0,35.18,East,Email,Completed
ORD-002965,2024-02-26,CUST-00917,Scented Candle,Home & Kitchen,1,9.91,10,8.92,South,Social Media,Completed
ORD-000635,2024-02-26,CUST-01027,Bluetooth Speaker,Electronics,1,43.23,0,43.23,West,Social Media,Completed
ORD-001210,2024-02-26,CUST-00532,Portable Charger,Electronics,1,34.71,0,34.71,South,Website,Completed
ORD-000790,2024-02-26,CUST-01955,Lip Balm Set,Beauty,1,11.12,0,11.12,East,Email,Completed
ORD-001001,2024-02-26,CUST-00532,Portable Charger,Electronics,1,36.67,0,36.67,International,Mobile App,Completed
ORD-002257,2024-02-26,CUST-00972,Bluetooth Speaker,Electronics,1,54.04,0,54.04,South,Mobile App,Cancelled
ORD-001320,2024-02-27,CUST-01210,Plant Pot,Home & Kitchen,3,14.82,0,44.46,Midwest,Mobile App,Completed
ORD-001399,2024-02-27,CUST-01091,Cotton T-Shirt,Clothing,1,30.67,0,30.67,East,Social Media,Cancelled
ORD-001953,2024-02-27,CUST-01649,Sunscreen SPF 50,Beauty,1,20.88,0,20.88,South,Marketplace,Completed
ORD-001762,2024-02-27,CUST-00529,Cotton T-Shirt,Clothing,1,30.28,0,30.28,East,Email,Completed
ORD-001356,2024-02-27,CUST-00500,Bluetooth Speaker,Electronics,1,56.24,20,44.99,East,Mobile App,Completed
ORD-001751,2024-02-27,CUST-00541,Throw Blanket,Home & Kitchen,1,29.07,5,27.62,Midwest,Social Media,Completed
ORD-001984,2024-02-27,CUST-00183,Kitchen Scale,Home & Kitchen,1,26.85,15,22.82,South,Website,Completed
ORD-001638,2024-02-27,CUST-00365,Portable Charger,Electronics,1,36.09,0,36.09,West,Mobile App,Cancelled
ORD-003490,2024-02-27,CUST-01585,USB-C Cable,Electronics,1,13.37,0,13.37,East,Email,Cancelled
ORD-002685,2024-02-27,CUST-01135,Phone Case,Electronics,3,18.76,0,56.28,East,Email,Completed
ORD-002603,2024-02-27,CUST-00507,Sunscreen SPF 50,Beauty,2,19.16,5,36.4,South,Website,Completed
ORD-002681,2024-02-27,CUST-01411,Face Moisturizer,Beauty,1,28.5,25,21.38,East,Marketplace,Completed
ORD-002445,2024-02-27,CUST-02074,USB-C Cable,Electronics,1,9.21,20,7.37,Midwest,Mobile App,Cancelled
ORD-000428,2024-02-27,CUST-00682,Running Shoes,Clothing,1,81.43,15,69.22,South,Social Media,Completed
ORD-001284,2024-02-27,CUST-01755,Cotton T-Shirt,Clothing,3,25.52,10,68.9,South,Mobile App,Cancelled
ORD-001134,2024-02-27,CUST-01483,Coffee Mug Set,Home & Kitchen,1,20.2,15,17.17,East,Website,Cancelled
ORD-001831,2024-02-27,CUST-00679,Kitchen Scale,Home & Kitchen,2,24.62,15,41.85,South,Email,Completed
ORD-002975,2024-02-27,CUST-00411,Cotton T-Shirt,Clothing,2,19.35,20,30.96,Midwest,Marketplace,Completed
ORD-000741,2024-02-27,CUST-00803,Running Shoes,Clothing,1,86.89,0,86.89,West,Email,Refunded
ORD-003019,2024-02-27,CUST-00377,Portable Charger,Electronics,2,30.41,0,60.82,East,Mobile App,Completed
ORD-001316,2024-02-28,CUST-00365,Winter Jacket,Clothing,1,77.07,0,77.07,Midwest,Mobile App,Completed
ORD-003020,2024-02-28,CUST-01653,Baseball Cap,Clothing,1,16.84,20,13.47,East,Website,Completed
ORD-003126,2024-02-28,CUST-01312,Sheet Mask Pack,Beauty,1,21.32,15,18.12,West,Mobile App,Completed
ORD-003221,2024-02-28,CUST-00116,Sheet Mask Pack,Beauty,1,19.31,0,19.31,International,Email,Cancelled
ORD-000015,2024-02-28,CUST-00523,Scented Candle,Home & Kitchen,1,20.75,0,20.75,West,Email,Completed
ORD-002364,2024-02-28,CUST-00973,Coffee Mug Set,Home & Kitchen,2,18.99,10,34.18,South,Marketplace,Completed
ORD-002262,2024-02-28,CUST-01739,Running Shoes,Clothing,1,79.83,0,79.83,South,Website,Completed
ORD-002790,2024-02-28,CUST-01602,Coffee Mug Set,Home & Kitchen,2,17.89,0,35.78,West,Mobile App,Completed
ORD-001813,2024-02-28,CUST-00679,Running Shoes,Clothing,1,75.11,10,67.6,South,Social Media,Completed
ORD-000656,2024-02-28,CUST-00532,Sheet Mask Pack,Beauty,1,11.07,0,11.07,East,Email,Refunded
ORD-002071,2024-02-28,CUST-00595,Sheet Mask Pack,Beauty,2,16.7,0,33.4,West,Email,Completed
ORD-003119,2024-02-28,CUST-00157,Denim Jeans,Clothing,1,45.57,0,45.57,South,Mobile App,Refunded
ORD-000894,2024-02-28,CUST-00900,Denim Jeans,Clothing,1,68.29,0,68.29,East,Mobile App,Completed
ORD-000859,2024-02-28,CUST-02079,Portable Charger,Electronics,1,34.99,0,34.99,South,Social Media,Refunded
ORD-001601,2024-02-28,CUST-01465,Sunscreen SPF 50,Beauty,1,24.98,25,18.74,International,Website,Completed
ORD-002210,2024-02-28,CUST-01593,Plant Pot,Home & Kitchen,2,18.99,0,37.98,Midwest,Social Media,Refunded
ORD-002627,2024-02-28,CUST-00258,USB-C Cable,Electronics,1,14.15,0,14.15,South,Mobile App,Completed
ORD-003403,2024-02-28,CUST-00753,Coffee Mug Set,Home & Kitchen,1,17.06,25,12.8,East,Mobile App,Completed
ORD-002592,2024-02-28,CUST-00948,Throw Blanket,Home & Kitchen,1,41.9,25,31.42,Midwest,Website,Completed
ORD-001686,2024-02-29,CUST-00074,Face Moisturizer,Beauty,1,32.29,0,32.29,West,Email,Completed
ORD-000588,2024-02-29,CUST-01923,Baseball Cap,Clothing,1,21.44,0,21.44,International,Social Media,Completed
ORD-000505,2024-02-29,CUST-01958,Sunscreen SPF 50,Beauty,2,23.03,25,34.54,West,Social Media,Completed
ORD-003056,2024-02-29,CUST-00532,Face Moisturizer,Beauty,1,23.07,0,23.07,East,Marketplace,Refunded
ORD-002207,2024-02-29,CUST-01386,Kitchen Scale,Home & Kitchen,1,22.24,0,22.24,Midwest,Mobile App,Cancelled
ORD-001633,2024-02-29,CUST-01716,Plant Pot,Home & Kitchen,1,16.61,0,16.61,Midwest,Marketplace,Completed
ORD-000285,2024-02-29,CUST-00413,Bluetooth Speaker,Electronics,1,47.12,0,47.12,West,Website,Completed
ORD-001157,2024-02-29,CUST-00262,Portable Charger,Electronics,1,37.0,0,37.0,East,Email,Completed
ORD-000835,2024-02-29,CUST-01243,Cotton T-Shirt,Clothing,2,28.77,0,57.54,West,Mobile App,Completed
ORD-001993,2024-02-29,CUST-01950,Face Moisturizer,Beauty,2,31.26,5,59.39,East,Mobile App,Cancelled
ORD-001019,2024-02-29,CUST-01699,Kitchen Scale,Home & Kitchen,1,29.0,0,29.0,East,Website,Completed
ORD-002362,2024-03-01,CUST-00531,Running Shoes,Clothing,2,81.49,0,162.98,West,Email,Completed
ORD-001115,2024-03-01,CUST-01102,Lip Balm Set,Beauty,1,10.73,25,8.05,South,Mobile App,Refunded
ORD-000397,2024-03-01,CUST-00509,Kitchen Scale,Home & Kitchen,1,28.17,0,28.17,Midwest,Social Media,Completed
ORD-002608,2024-03-01,CUST-01716,USB-C Cable,Electronics,1,14.06,25,10.54,West,Website,Completed
ORD-000658,2024-03-01,CUST-01801,Kitchen Scale,Home & Kitchen,1,30.59,0,30.59,International,Mobile App,Cancelled
ORD-001697,2024-03-01,CUST-01121,Baseball Cap,Clothing,3,14.63,0,43.89,East,Mobile App,Completed
ORD-000399,2024-03-01,CUST-00685,Scented Candle,Home & Kitchen,1,17.5,0,17.5,East,Marketplace,Completed
ORD-003193,2024-03-01,CUST-01231,Portable Charger,Electronics,2,37.07,0,74.14,South,Marketplace,Cancelled
ORD-002786,2024-03-01,CUST-01831,Scented Candle,Home & Kitchen,2,16.66,0,33.32,South,Website,Completed
ORD-000423,2024-03-01,CUST-01349,USB-C Cable,Electronics,1,14.96,0,14.96,East,Website,Refunded
ORD-000284,2024-03-01,CUST-00499,Sunscreen SPF 50,Beauty,1,20.86,0,20.86,East,Website,Completed
ORD-002998,2024-03-01,CUST-02004,Hair Oil,Beauty,2,24.14,15,41.04,West,Mobile App,Completed
ORD-002683,2024-03-01,CUST-01016,Winter Jacket,Clothing,2,105.09,0,210.18,South,Social Media,Cancelled
ORD-001135,2024-03-01,CUST-00690,Plant Pot,Home & Kitchen,2,17.19,0,34.38,West,Website,Refunded
ORD-002283,2024-03-01,CUST-00120,Throw Blanket,Home & Kitchen,2,37.26,0,74.52,South,Social Media,Refunded
ORD-000595,2024-03-01,CUST-02031,Throw Blanket,Home & Kitchen,2,36.97,0,73.94,East,Website,Completed
ORD-001374,2024-03-01,CUST-00170,Scented Candle,Home & Kitchen,1,14.91,0,14.91,South,Mobile App,Completed
ORD-001687,2024-03-01,CUST-01262,Kitchen Scale,Home & Kitchen,2,39.19,0,78.38,International,Website,Completed
ORD-001595,2024-03-01,CUST-02059,Sheet Mask Pack,Beauty,2,15.62,0,31.24,Midwest,Website,Completed
ORD-001385,2024-03-01,CUST-01102,Winter Jacket,Clothing,2,104.38,0,208.76,East,Website,Completed
ORD-002757,2024-03-01,CUST-01574,Bluetooth Speaker,Electronics,1,61.5,0,61.5,East,Website,Completed
ORD-001538,2024-03-01,CUST-00052,Sunscreen SPF 50,Beauty,1,21.92,0,21.92,West,Mobile App,Completed
ORD-000671,2024-03-01,CUST-01465,Cotton T-Shirt,Clothing,1,30.11,0,30.11,West,Mobile App,Completed
ORD-003315,2024-03-01,CUST-00506,Winter Jacket,Clothing,3,107.48,0,322.44,East,Email,Completed
ORD-002159,2024-03-01,CUST-00797,Coffee Mug Set,Home & Kitchen,1,18.3,15,15.56,West,Marketplace,Cancelled
ORD-000383,2024-03-02,CUST-01357,Bluetooth Speaker,Electronics,1,36.57,5,34.74,Midwest,Website,Completed
ORD-000436,2024-03-02,CUST-00833,Throw Blanket,Home & Kitchen,1,39.48,0,39.48,East,Website,Completed
ORD-001672,2024-03-02,CUST-01105,Cotton T-Shirt,Clothing,1,22.39,0,22.39,East,Website,Completed
ORD-003129,2024-03-02,CUST-00740,Cotton T-Shirt,Clothing,1,18.07,0,18.07,Midwest,Email,Completed
ORD-003128,2024-03-02,CUST-00609,Baseball Cap,Clothing,1,24.45,0,24.45,East,Website,Completed
ORD-002940,2024-03-02,CUST-01890,USB-C Cable,Electronics,1,14.29,10,12.86,West,Website,Completed
ORD-000147,2024-03-02,CUST-00848,Cotton T-Shirt,Clothing,1,19.94,0,19.94,West,Website,Cancelled
ORD-000419,2024-03-02,CUST-01325,Face Moisturizer,Beauty,2,29.06,0,58.12,East,Social Media,Cancelled
ORD-000300,2024-03-02,CUST-01408,Throw Blanket,Home & Kitchen,1,40.5,0,40.5,East,Mobile App,Completed
ORD-002739,2024-03-02,CUST-00391,Hair Oil,Beauty,1,18.83,5,17.89,West,Email,Completed
ORD-001657,2024-03-02,CUST-01866,Lip Balm Set,Beauty,2,10.76,0,21.52,West,Email,Completed
ORD-003091,2024-03-02,CUST-01918,Running Shoes,Clothing,1,88.49,0,88.49,East,Social Media,Cancelled
ORD-000029,2024-03-02,CUST-01778,Sheet Mask Pack,Beauty,1,16.66,15,14.16,Midwest,Marketplace,Completed
ORD-002208,2024-03-02,CUST-00168,Sunscreen SPF 50,Beauty,2,20.57,0,41.14,West,Email,Refunded
ORD-002891,2024-03-02,CUST-01964,USB-C Cable,Electronics,1,17.04,10,15.34,West,Marketplace,Refunded
ORD-001365,2024-03-02,CUST-00392,Throw Blanket,Home & Kitchen,1,42.18,0,42.18,Midwest,Email,Completed
ORD-001988,2024-03-02,CUST-00489,Kitchen Scale,Home & Kitchen,1,19.46,10,17.51,South,Mobile App,Refunded
ORD-003182,2024-03-03,CUST-00442,Running Shoes,Clothing,1,92.7,0,92.7,International,Mobile App,Completed
ORD-001906,2024-03-03,CUST-00894,Bluetooth Speaker,Electronics,2,49.79,0,99.58,East,Website,Refunded
ORD-001045,2024-03-03,CUST-00175,Winter Jacket,Clothing,1,135.64,15,115.29,East,Social Media,Refunded
ORD-001140,2024-03-03,CUST-00532,Wireless Earbuds,Electronics,2,81.09,0,162.18,West,Website,Refunded
ORD-001485,2024-03-03,CUST-00192,Winter Jacket,Clothing,1,121.33,0,121.33,International,Social Media,Completed
ORD-002984,2024-03-03,CUST-01529,Lip Balm Set,Beauty,1,11.12,0,11.12,West,Social Media,Refunded
ORD-002274,2024-03-03,CUST-00960,Kitchen Scale,Home & Kitchen,1,29.35,0,29.35,South,Website,Refunded
ORD-000455,2024-03-03,CUST-01089,Phone Case,Electronics,1,20.8,0,20.8,West,Mobile App,Completed
ORD-000092,2024-03-03,CUST-01075,Face Moisturizer,Beauty,1,38.02,0,38.02,West,Website,Completed
ORD-002726,2024-03-03,CUST-00507,USB-C Cable,Electronics,1,8.44,0,8.44,Midwest,Mobile App,Completed
ORD-002211,2024-03-03,CUST-00532,Winter Jacket,Clothing,1,130.75,0,130.75,West,Mobile App,Refunded
ORD-001552,2024-03-03,CUST-00391,Running Shoes,Clothing,1,73.75,0,73.75,East,Website,Refunded
ORD-001665,2024-03-03,CUST-01637,Portable Charger,Electronics,1,24.38,0,24.38,Midwest,Website,Completed
ORD-000370,2024-03-03,CUST-00532,Wireless Earbuds,Electronics,1,50.14,0,50.14,Midwest,Website,Completed
ORD-001912,2024-03-03,CUST-00589,Coffee Mug Set,Home & Kitchen,3,19.44,25,43.74,International,Mobile App,Cancelled
ORD-003366,2024-03-03,CUST-01318,Cotton T-Shirt,Clothing,2,28.53,0,57.06,East,Website,Completed
ORD-002691,2024-03-03,CUST-00723,Coffee Mug Set,Home & Kitchen,1,23.77,0,23.77,West,Website,Cancelled
ORD-002604,2024-03-03,CUST-01262,Sheet Mask Pack,Beauty,1,13.62,0,13.62,South,Website,Refunded
ORD-000058,2024-03-03,CUST-01465,Coffee Mug Set,Home & Kitchen,1,17.43,0,17.43,Midwest,Social Media,Completed
ORD-002431,2024-03-03,CUST-01707,Phone Case,Electronics,2,18.36,0,36.72,East,Email,Cancelled
ORD-002424,2024-03-03,CUST-01055,Wireless Earbuds,Electronics,1,57.73,25,43.3,West,Website,Completed
ORD-002422,2024-03-03,CUST-00058,Kitchen Scale,Home & Kitchen,1,33.1,0,33.1,South,Marketplace,Completed
ORD-002563,2024-03-03,CUST-00835,Denim Jeans,Clothing,1,56.4,0,56.4,South,Mobile App,Completed
ORD-001061,2024-03-03,CUST-00764,USB-C Cable,Electronics,1,13.35,0,13.35,East,Mobile App,Completed
ORD-003081,2024-03-03,CUST-01300,Running Shoes,Clothing,1,69.45,15,59.03,South,Website,Completed
ORD-003472,2024-03-03,CUST-00238,Winter Jacket,Clothing,1,107.81,0,107.81,West,Website,Completed
ORD-002874,2024-03-03,CUST-00532,Phone Case,Electronics,1,18.63,0,18.63,West,Social Media,Completed
ORD-001774,2024-03-03,CUST-00472,Phone Case,Electronics,1,20.72,0,20.72,East,Social Media,Refunded
ORD-002564,2024-03-04,CUST-01091,USB-C Cable,Electronics,2,9.88,0,19.76,East,Social Media,Completed
ORD-000143,2024-03-04,CUST-01201,Cotton T-Shirt,Clothing,1,21.02,0,21.02,Midwest,Website,Refunded
ORD-002482,2024-03-04,CUST-01335,Running Shoes,Clothing,2,94.08,0,188.16,East,Marketplace,Completed
ORD-002770,2024-03-04,CUST-01617,Coffee Mug Set,Home & Kitchen,1,19.19,0,19.19,Midwest,Mobile App,Refunded
ORD-001575,2024-03-04,CUST-00963,Phone Case,Electronics,3,19.74,0,59.22,International,Website,Cancelled
ORD-003214,2024-03-04,CUST-00576,Denim Jeans,Clothing,3,52.4,5,149.34,East,Website,Refunded
ORD-002588,2024-03-04,CUST-00883,Hair Oil,Beauty,1,19.26,15,16.37,East,Email,Cancelled
ORD-000323,2024-03-04,CUST-02079,Wireless Earbuds,Electronics,2,45.69,20,73.1,Midwest,Mobile App,Completed
ORD-001408,2024-03-04,CUST-01321,Throw Blanket,Home & Kitchen,1,43.73,0,43.73,East,Mobile App,Completed
ORD-003410,2024-03-04,CUST-01925,USB-C Cable,Electronics,1,11.28,10,10.15,South,Website,Completed
ORD-002451,2024-03-04,CUST-00242,Phone Case,Electronics,1,19.94,0,19.94,West,Mobile App,Cancelled
ORD-003492,2024-03-04,CUST-00706,Plant Pot,Home & Kitchen,1,18.79,0,18.79,West,Social Media,Completed
ORD-002060,2024-03-04,CUST-00530,Cotton T-Shirt,Clothing,1,21.02,5,19.97,West,Mobile App,Refunded
ORD-003469,2024-03-04,CUST-00532,Throw Blanket,Home & Kitchen,1,56.0,0,56.0,West,Website,Completed
ORD-000041,2024-03-04,CUST-01955,Lip Balm Set,Beauty,1,9.39,0,9.39,East,Website,Completed
ORD-001693,2024-03-04,CUST-00121,Phone Case,Electronics,3,26.83,0,80.49,West,Website,Completed
ORD-002266,2024-03-04,CUST-00679,Face Moisturizer,Beauty,1,20.8,15,17.68,South,Website,Cancelled
ORD-002278,2024-03-04,CUST-00946,Face Moisturizer,Beauty,1,17.58,0,17.58,Midwest,Website,Completed
